%x	y
0	3.18000007
1.671285134	3.23000002
1.903547917	3.22000003
2.163286246	3.23000002
2.415179081	3.23000002
2.724051223	3.23000002
3.035457709	3.24000001
3.37683287	3.24000001
3.656407546	3.25
3.957254684	3.24000001
4.231431634	3.21000004
4.516298269	3.21000004
4.848751274	3.22000003
5.120193717	3.22000003
5.433578464	3.23000002
5.70212455	3.25
5.958877349	3.25
6.265347576	3.27999997
6.592501974	3.28999996
6.84981307	3.30999994
7.173396135	3.31999993
7.476585844	3.31999993
7.736837646	3.31999993
8.014513716	3.31999993
8.30838954	3.31999993
8.65309231	3.3499999
8.975708181	3.3599999
9.234259917	3.3599999
9.568310811	3.45000005
9.829218841	3.45000005
10.08990064	3.45000005
10.36410859	3.47000003
10.63646497	3.47000003
10.919168	3.51999998
11.2074335	3.58999991
11.49757485	3.5999999
11.79566376	3.6400001
12.0843591	3.6400001
12.36910636	3.80999994
12.66921634	3.80999994
12.98768297	3.80999994
13.24280255	3.8499999
13.49669426	3.8499999
13.8011101	3.8599999
14.10759011	3.93000007
14.42025127	3.99000001
14.69325493	3.99000001
15.01991378	4.07000017
15.27038933	4.07000017
15.62451642	4.11000013
15.91978748	4.17999983
16.19521442	4.17999983
16.48967495	4.26999998
16.78280632	4.26999998
17.08899744	4.30999994
17.36163822	4.36999989
17.66792241	4.38000011
17.9375833	4.38000011
18.24359311	4.42999983
18.53382922	4.46000004
18.78607117	4.51999998
19.11722823	4.59000015
19.39419754	4.59000015
19.72289345	4.63999987
19.98709035	4.63999987
20.2620758	4.73000002
20.58722192	4.73000002
20.93588078	4.82000017
21.22287381	5.03999996
21.50951993	5.13000011
21.77664163	5.25
22.10837194	5.19000006
22.43422313	5.19000006
22.70038286	5.23999977
23.00255831	5.23999977
23.34308878	5.28000021
23.61064251	5.36999989
23.90260312	5.42000008
24.20897871	5.42000008
24.55237644	5.51000023
24.82099885	5.59000015
25.07433854	5.6500001
25.42454562	5.73999977
25.73067631	5.76000023
26.04162004	5.76000023
26.37810332	5.92999983
26.69380096	5.92999983
26.99972579	6.01999998
27.2612387	6.05999994
27.5588643	6.05999994
27.91632898	6.11000013
28.20575255	6.11000013
28.48423594	6.07000017
28.75265911	6.11999989
29.08041054	6.11999989
29.4267211	6.17999983
29.70632618	6.26999998
30.02277207	6.26999998
30.28000737	6.30000019
30.54788234	6.3499999
30.80548863	6.3499999
31.08914687	6.3499999
31.43411788	6.40999985
31.70556954	6.36999989
31.96974183	6.51999998
32.25986077	6.51000023
32.56533417	6.51000023
32.86036638	6.51000023
33.17108651	6.51000023
33.44639361	6.51000023
33.7579542	6.5999999
34.14544484	6.5999999
34.51971213	6.63000011
34.84608921	6.63000011
35.16624386	6.98999977
35.46290865	6.98999977
35.78505924	7.0999999
36.05506109	7.0999999
36.43002109	7.23999977
36.72186008	7.26000023
37.04529323	7.21000004
37.35764239	7.13000011
37.64260204	7.03000021
37.89593779	7.03000021
38.18556513	6.92999983
38.43775752	6.9000001
38.72318177	6.9000001
39.01845283	6.80999994
39.27204108	6.80999994
39.56229786	6.78999996
39.87108581	6.78999996
40.19828758	6.84000015
40.48026808	6.84000015
40.74226617	6.84000015
40.83771249	6.86999989
41.39898693	6.86999989
41.91677936	6.78999996
42.42467896	6.8499999
42.98438424	6.76000023
43.53097915	6.80000019
44.03649374	6.78000021
44.54514982	6.88999987
45.10712223	6.90999985
45.60871271	6.98999977
46.12305209	7.01999998
46.65213148	7.05000019
47.17941603	7.03000021
47.74368636	7.01000023
48.31589698	6.96999979
48.83119204	6.98000002
49.35660236	7.03000021
49.89628838	7.03000021
50.43197952	7.19000006
50.94046256	7.11000013
51.47451686	7.09000015
52.02432501	7.05999994
52.58678568	7.19000006
53.0980361	7.19000006
53.62146327	7.19999981
54.13693296	7.23999977
54.73326592	7.17999983
55.25356103	7.21000004
55.78408341	7.13999987
56.31701211	7
56.84399029	7.05000019
57.35327803	6.96999979
57.86707663	6.9000001
58.42585208	6.88000011
58.98205797	6.94000006
59.52767047	7.01999998
60.0510088	7.05000019
60.61255309	7.05000019
61.21470258	7.01999998
61.75443029	6.8499999
62.26527077	6.69000006
62.88650825	6.69999981
63.45879314	6.48999977
63.98946159	6.4000001
64.51764527	6.38000011
65.03401432	6.28999996
65.54026426	6.07999992
66.09482805	6.01000023
66.65752602	6.01000023
67.18459527	5.88999987
67.72485262	5.80000019
68.29115466	5.71999979
68.81036463	5.61000013
69.31252098	5.59000015
69.82585616	5.48000002
70.36629579	5.4000001
70.87403785	5.36000013
71.42392239	5.26999998
71.9423122	5.19000006
72.45771496	5.07999992
72.98830896	4.94999981
73.51999402	4.90999985
74.08515948	4.94000006
74.60915757	4.80000019
75.11950941	4.65999985
75.62922404	4.63999987
76.17895306	4.59000015
76.76041501	4.51000023
77.29856276	4.46999979
77.88207026	4.4000001
78.43811612	4.4000001
78.97180142	4.4000001
79.52507893	4.42000008
80.0460559	4.44000006
80.70524328	4.48999977
81.25820349	4.48999977
81.82590059	4.71999979
82.35199754	4.90999985
82.8991986	5.09000015
83.42909859	5.09000015
83.94790106	5.09000015
84.47118779	5.0999999
85.06192462	5.09000015
85.58454303	5.0999999
86.13171576	5.07999992
86.74273212	5.03000021
87.27637152	5.03000021
87.78897858	4.96000004
88.29923048	4.82999992
88.89637954	4.73000002
89.44396058	4.63000011
89.99207097	4.53999996
90.55097347	4.5
91.07126281	4.5
91.57717683	4.5
92.11874585	4.42999983
92.63552143	4.42000008
93.20952492	4.44999981
93.73637404	4.42999983
94.27545845	4.46000004
94.78264086	4.46000004
95.28302272	4.46999979
95.86185603	4.46999979
96.43588825	4.48000002
96.97549645	4.46999979
97.48101104	4.48000002
98.0883709	4.48000002
98.76767642	4.53000021
99.35063182	4.55000019
99.89843927	4.5999999
100.447767	4.61999989
101.0395956	4.65999985
101.5575936	4.61000013
102.0961677	4.61000013
102.6413062	4.57000017
103.1709485	4.51000023
103.7069737	4.48999977
104.3525688	4.44000006
104.9002603	4.44000006
105.4343811	4.40999985
105.9479081	4.4000001
106.4644834	4.38000011
107.0432752	4.38000011
107.691829	4.36000013
108.3015551	4.36999989
108.8479351	4.36000013
109.4180096	4.36000013
110.0200752	4.36000013
110.6742036	4.38999987
111.2684376	4.40999985
111.8085145	4.42999983
112.3643589	4.42999983
112.9295075	4.42000008
113.4413561	4.32000017
113.9603754	4.32000017
114.4996768	4.32000017
115.0991582	4.28999996
115.6141048	4.26000023
116.2260501	4.28999996
116.8334552	4.21000004
117.3429187	4.15999985
117.9185131	4.07999992
118.4412808	4.0999999
118.9470594	4.05999994
119.5671674	4.01000023
120.1444308	4.01000023
120.6524072	3.98000002
121.2075333	3.94000006
121.7713391	3.95000005
122.2880073	3.95000005
122.8029859	3.8900001
123.3431618	3.86999989
123.8724132	3.8599999
124.4107412	3.8599999
125.0404562	3.88000011
125.5458135	3.8599999
126.1560798	3.8499999
126.6690408	3.80999994
127.2243074	3.81999993
127.7802975	3.80999994
128.3273359	3.80999994
128.9292603	3.78999996
129.5347296	3.77999997
130.1248092	3.72000003
130.667049	3.49000001
131.3015536	3.42000008
131.8107824	3.33999991
132.374276	3.36999989
132.9445303	3.30999994
133.4879215	3.27999997
134.0636549	3.28999996
134.605927	3.25
135.2487598	3.27999997
135.8697703	3.19000006
136.4820602	3.11999989
137.0423682	3.13000011
137.6031266	3.03999996
138.1828481	3.01999998
138.6935682	2.99000001
139.2798266	2.96000004
139.802819	2.8900001
140.3746494	2.8599999
140.9098222	2.8499999
141.4722678	2.80999994
141.9807272	2.75999999
142.5929568	2.70000005
143.2454006	2.63000011
143.8058389	2.50999999
144.3343036	2.50999999
144.8985952	2.44000006
145.4272737	2.36999989
146.0702434	2.25
146.6108033	2.24000001
147.2460143	2.1400001
147.8687976	1.97000003
148.4472377	1.99000001
148.99795	1.88
149.5054625	1.84000003
150.0303254	1.74000001
150.6336653	1.57000005
151.2192001	1.49000001
151.8448565	1.42999995
152.3655954	1.37
152.9864795	1.26999998
153.5304767	1.21000004
154.1584648	1.13
154.6694922	1.08000004
155.2580506	0.98000002
155.7785763	0.88
156.3256951	0.77999997
156.8665712	0.77999997
157.4619031	0.66000003
158.0125772	0.60000002
158.6143438	0.41999999
159.2232986	0.47
159.7761467	0.34
160.3601775	0.28
160.8786695	0.28
161.3894386	0.17
162.008113	0.09
162.5612739	0.04
163.1948021	-0.02
163.7532401	-0.12
164.3954714	-0.18000001
164.9286702	-0.22
165.4576702	-0.28999999
165.973362	-0.38
166.5084638	-0.41
167.0803642	-0.51999998
167.6849268	-0.51999998
168.3267157	-0.61000001
168.9125049	-0.62
169.5447106	-0.74000001
170.1235448	-0.81999999
170.7729175	-0.79000002
171.3229739	-0.82999998
171.8778703	-0.92000002
172.409292	-0.91000003
172.9567963	-0.95999998
173.4971573	-0.95999998
174.0191669	-1.00999999
174.5779378	-1.01999998
175.1735392	-0.98000002
175.7880284	-1.00999999
176.3454556	-1.01999998
177.0532027	-1.02999997
177.6228096	-1.07000005
178.1819902	-1.04999995
178.7429867	-1.04999995
179.2588636	-1.04999995
179.8610936	-1.04999995
180.3630976	-1.03999996
180.8837933	-1.03999996
181.4297997	-1.03999996
182.0023711	-1.03999996
182.5485295	-1.03999996
183.0529004	-1.03999996
183.5798843	-1.01999998
184.235696	-1.01999998
184.872674	-1.01999998
185.3762105	-1.01999998
185.9299351	-1.02999997
186.486177	-1.02999997
187.0390866	-1.02999997
187.5551902	-1.02999997
188.07888	-1.02999997
250	-2
300	-2.8
400	-4
500	-6
1000	-16
1300	-20
1700	-25
